t,i,q,dq,q_des,dq_des
10.223057,0,0.133650,0.769284,0.192863,0.000000
10.225058,0,0.135567,0.850309,0.194300,0.000000
10.227057,0,0.137101,0.768369,0.195730,0.000000
10.229057,0,0.138635,0.839780,0.197151,0.000000
10.231057,0,0.140552,0.847562,0.198565,0.000000
10.233058,0,0.142086,0.792173,0.199971,0.000000
10.235057,0,0.143237,0.781644,0.201368,0.000000
10.237054,0,0.145154,0.826047,0.202756,0.000000
10.239057,0,0.146688,0.781644,0.204140,0.000000
10.241055,0,0.148224,0.837033,0.205512,0.000000
10.243056,0,0.149758,0.730830,0.206879,0.000000
10.245057,0,0.151292,0.782560,0.208237,0.000000
10.247057,0,0.152826,0.737697,0.209586,0.000000
10.249054,0,0.154360,0.777524,0.210925,0.000000
10.251058,0,0.155894,0.795377,0.212260,0.000000
10.253058,0,0.157428,0.811399,0.213585,0.000000
10.255054,0,0.158962,0.776151,0.214898,0.000000
10.257058,0,0.160879,0.799955,0.216208,0.000000
10.259057,0,0.162413,0.772946,0.217506,0.000000
10.261054,0,0.163947,0.808194,0.218794,0.000000
10.263058,0,0.165481,0.731288,0.220078,0.000000
10.265056,0,0.167015,0.761960,0.221349,0.000000
10.267057,0,0.168549,0.736324,0.222614,0.000000
10.269058,0,0.170083,0.720760,0.223870,0.000000
10.271057,0,0.171234,0.740901,0.225116,0.000000
10.273056,0,0.172768,0.675899,0.226352,0.000000
10.275058,0,0.174302,0.754176,0.227582,0.000000
10.277059,0,0.175836,0.764249,0.228802,0.000000
10.279058,0,0.177370,0.738155,0.230012,0.000000
10.281056,0,0.178520,0.722133,0.231212,0.000000
10.283057,0,0.180054,0.717555,0.232405,0.000000
10.285057,0,0.181588,0.714809,0.233588,0.000000
10.287058,0,0.182738,0.736781,0.234762,0.000000
10.289057,0,0.184272,0.714351,0.235925,0.000000
10.291058,0,0.185806,0.699703,0.237081,0.000000
10.293056,0,0.186957,0.652553,0.238226,0.000000
10.295057,0,0.188491,0.732661,0.239363,0.000000
10.297058,0,0.190025,0.766996,0.240490,0.000000
10.299057,0,0.191175,0.682307,0.241606,0.000000
10.301058,0,0.192709,0.707484,0.242715,0.000000
10.303057,0,0.194243,0.749599,0.243812,0.000000
10.305055,0,0.195394,0.633325,0.244899,0.000000
10.307057,0,0.196928,0.654384,0.245980,0.000000
10.309054,0,0.198462,0.670863,0.247047,0.000000
10.311057,0,0.199612,0.680019,0.248108,0.000000
10.313055,0,0.201146,0.658504,0.249156,0.000000
10.315057,0,0.202297,0.608606,0.250196,0.000000
10.317056,0,0.203831,0.676357,0.251225,0.000000
10.319056,0,0.204981,0.642022,0.252245,0.000000
10.321059,0,0.206515,0.652095,0.253257,0.000000
10.323056,0,0.207666,0.638360,0.254255,0.000000
10.325059,0,0.208816,0.654842,0.255246,0.000000
10.327055,0,0.210350,0.597162,0.256223,0.000000
10.329056,0,0.211117,0.539941,0.257193,0.000000
10.331058,0,0.212651,0.656215,0.258153,0.000000
10.333057,0,0.213802,0.606775,0.259102,0.000000
10.335059,0,0.214952,0.565576,0.260042,0.000000
10.337058,0,0.216486,0.552759,0.260970,0.000000
10.339057,0,0.217637,0.608148,0.261887,0.000000
10.341058,0,0.218787,0.634241,0.262796,0.000000
10.343058,0,0.220321,0.638360,0.263693,0.000000
10.345057,0,0.221471,0.594873,0.264580,0.000000
10.347057,0,0.222622,0.661250,0.265456,0.000000
10.349058,0,0.224156,0.675441,0.266323,0.000000
10.351057,0,0.225306,0.533533,0.267178,0.000000
10.353058,0,0.226457,0.641107,0.268023,0.000000
10.355058,0,0.227607,0.609064,0.268857,0.000000
10.357058,0,0.229141,0.590753,0.269681,0.000000
10.359057,0,0.230292,0.627832,0.270493,0.000000
10.361057,0,0.231442,0.571069,0.271296,0.000000
10.363057,0,0.232593,0.629205,0.272087,0.000000
10.365058,0,0.233743,0.581598,0.272868,0.000000
10.367057,0,0.234894,0.540399,0.273638,0.000000
10.369058,0,0.235661,0.494621,0.274397,0.000000
10.371058,0,0.236811,0.555963,0.275145,0.000000
10.373057,0,0.237962,0.534906,0.275883,0.000000
10.375057,0,0.239112,0.523918,0.276609,0.000000
10.377057,0,0.239879,0.600366,0.277325,0.000000
10.379057,0,0.241030,0.512931,0.278029,0.000000
10.381057,0,0.242180,0.480430,0.278723,0.000000
10.383058,0,0.242947,0.442894,0.279406,0.000000
10.385057,0,0.244098,0.502861,0.280077,0.000000
10.387057,0,0.244865,0.472190,0.280737,0.000000
10.389056,0,0.246017,0.495536,0.281386,0.000000
10.391057,0,0.247167,0.492790,0.282025,0.000000
10.393057,0,0.247934,0.464866,0.282652,0.000000
10.395056,0,0.249085,0.492332,0.283267,0.000000
10.397057,0,0.249852,0.472190,0.283872,0.000000
10.399058,0,0.250619,0.495994,0.284466,0.000000
10.401057,0,0.251769,0.508811,0.285048,0.000000
10.403058,0,0.252536,0.436027,0.285619,0.000000
10.405058,0,0.253687,0.470359,0.286179,0.000000
10.407058,0,0.254454,0.451133,0.286727,0.000000
10.409057,0,0.255604,0.418174,0.287264,0.000000
10.411057,0,0.256371,0.526206,0.287789,0.000000
10.413059,0,0.257522,0.448844,0.288304,0.000000
10.415057,0,0.258289,0.447471,0.288806,0.000000
10.417055,0,0.259439,0.484092,0.289297,0.000000
10.419057,0,0.260206,0.497367,0.289777,0.000000
10.421055,0,0.261356,0.462577,0.290245,0.000000
10.423058,0,0.262123,0.440147,0.290703,0.000000
10.425055,0,0.262890,0.438316,0.291148,0.000000
10.427057,0,0.263657,0.401235,0.291582,0.000000
10.429057,0,0.264424,0.378347,0.292005,0.000000
10.431057,0,0.265191,0.337148,0.292415,0.000000
10.433056,0,0.265958,0.325246,0.292815,0.000000
10.435058,0,0.266342,0.342184,0.293203,0.000000
10.437057,0,0.267109,0.268482,0.293579,0.000000
10.439057,0,0.267876,0.334859,0.293943,0.000000
10.441056,0,0.268259,0.322958,0.294296,0.000000
10.443057,0,0.269026,0.311056,0.294637,0.000000
10.445056,0,0.269410,0.279011,0.294967,0.000000
10.447058,0,0.269793,0.298238,0.295285,0.000000
10.449058,0,0.270560,0.273060,0.295591,0.000000
10.451057,0,0.270944,0.226825,0.295886,0.000000
10.453057,0,0.271327,0.226368,0.296168,0.000000
10.455057,0,0.271711,0.257496,0.296439,0.000000
10.457057,0,0.272478,0.248798,0.296699,0.000000
10.459062,0,0.272861,0.174181,0.296947,0.000000
10.461067,0,0.273245,0.259327,0.297184,0.000000
10.463060,0,0.273628,0.230030,0.297407,0.000000
10.465061,0,0.274395,0.278095,0.297619,0.000000
10.467057,0,0.274779,0.134355,0.297820,0.000000
10.469059,0,0.275162,0.224537,0.298009,0.000000
10.471059,0,0.275546,0.226825,0.298186,0.000000
10.473052,0,0.276313,0.254291,0.298350,0.000000
10.475055,0,0.276696,0.277179,0.298504,0.000000
10.477055,0,0.277080,0.234607,0.298646,0.000000
10.479057,0,0.277463,0.200733,0.298776,0.000000
10.481054,0,0.277847,0.189747,0.298894,0.000000
10.483054,0,0.278230,0.207142,0.299000,0.000000
10.485054,0,0.278614,0.207142,0.299094,0.000000
10.487054,0,0.278997,0.197529,0.299177,0.000000
10.489058,0,0.279381,0.178303,0.299248,0.000000
10.491052,0,0.279764,0.196613,0.299306,0.000000
10.493054,0,0.280148,0.208515,0.299353,0.000000
10.495054,0,0.280915,0.184711,0.299389,0.000000
10.497055,0,0.281298,0.228657,0.299412,0.000000
10.499055,0,0.281682,0.164568,0.299423,0.000000
10.501055,0,0.282065,0.159075,0.299423,0.000000
10.503055,0,0.282449,0.205311,0.299411,0.000000
10.505056,0,0.282832,0.176471,0.299387,0.000000
10.507055,0,0.283216,0.210346,0.299351,0.000000
10.509052,0,0.283599,0.151293,0.299303,0.000000
10.511057,0,0.283983,0.187916,0.299244,0.000000
10.513052,0,0.284366,0.213550,0.299173,0.000000
10.515057,0,0.284750,0.139849,0.299089,0.000000
10.517057,0,0.285133,0.237812,0.298994,0.000000
10.519057,0,0.285900,0.189289,0.298887,0.000000
10.521057,0,0.286284,0.266651,0.298769,0.000000
10.523057,0,0.286284,0.203480,0.298638,0.000000
10.525052,0,0.286667,0.153124,0.298496,0.000000
10.527057,0,0.287434,0.190662,0.298342,0.000000
10.529057,0,0.287434,0.158159,0.298176,0.000000
10.531056,0,0.288201,0.168688,0.297998,0.000000
10.533057,0,0.288201,0.175096,0.297808,0.000000
10.535057,0,0.288585,0.154497,0.297607,0.000000
10.537051,0,0.288968,0.254749,0.297395,0.000000
10.539057,0,0.289352,0.109636,0.297169,0.000000
10.541057,0,0.289735,0.213093,0.296933,0.000000
10.543052,0,0.289735,0.125200,0.296685,0.000000
10.545052,0,0.290119,0.113298,0.296425,0.000000
10.547058,0,0.290502,0.090868,0.296152,0.000000
10.549060,0,0.290502,0.095903,0.295869,0.000000
10.551058,0,0.290886,0.144426,0.295574,0.000000
10.553058,0,0.290886,0.097734,0.295267,0.000000
10.555058,0,0.290886,0.051498,0.294948,0.000000
10.557053,0,0.291269,0.048752,0.294619,0.000000
10.559057,0,0.291269,0.024948,0.294276,0.000000
10.561058,0,0.291269,0.037766,0.293922,0.000000
10.563057,0,0.291269,0.054245,0.293557,0.000000
10.565051,0,0.291269,0.044174,0.293182,0.000000
10.567057,0,0.291269,-0.040971,0.292792,0.000000
10.569051,0,0.291269,0.007553,0.292394,0.000000
10.571057,0,0.291269,0.020370,0.291981,0.000000
10.573057,0,0.291269,-0.016251,0.291558,0.000000
10.575057,0,0.290886,-0.038224,0.291123,0.000000
10.577052,0,0.290886,0.024948,0.290678,0.000000
10.579057,0,0.290886,-0.018997,0.290220,0.000000
10.581057,0,0.290886,0.011673,0.289750,0.000000
10.583057,0,0.290886,-0.010300,0.289270,0.000000
10.585052,0,0.290886,-0.063859,0.288779,0.000000
10.587051,0,0.290886,-0.002975,0.288276,0.000000
10.589060,0,0.290886,0.023117,0.287759,0.000000
10.591051,0,0.290886,-0.026779,0.287235,0.000000
10.593052,0,0.290886,-0.019913,0.286697,0.000000
10.595052,0,0.290886,-0.005264,0.286148,0.000000
10.597056,0,0.290886,0.048294,0.285587,0.000000
10.599056,0,0.290502,-0.016708,0.285015,0.000000
10.601057,0,0.290502,-0.042344,0.284432,0.000000
10.603052,0,0.290502,-0.007553,0.283840,0.000000
10.605053,0,0.290502,-0.002060,0.283234,0.000000
10.607053,0,0.290502,-0.067979,0.282618,0.000000
10.609053,0,0.290502,-0.027237,0.281990,0.000000
10.611058,0,0.290502,-0.008926,0.281350,0.000000
10.613052,0,0.290502,-0.000229,0.280702,0.000000
10.615052,0,0.290502,-0.055619,0.280041,0.000000
10.617052,0,0.290119,-0.013962,0.279369,0.000000
10.619052,0,0.290119,-0.053330,0.278685,0.000000
10.621054,0,0.290119,-0.018082,0.277991,0.000000
10.623052,0,0.290119,0.027695,0.277286,0.000000
10.625052,0,0.289735,-0.113756,0.276570,0.000000
10.627052,0,0.290119,-0.038682,0.275843,0.000000
10.629052,0,0.289735,-0.004807,0.275105,0.000000
10.631052,0,0.289735,-0.065232,0.274356,0.000000
10.633052,0,0.289735,-0.076219,0.273596,0.000000
10.635052,0,0.289735,0.012131,0.272826,0.000000
10.637053,0,0.289352,-0.000229,0.272044,0.000000
10.639060,0,0.289352,-0.055161,0.271249,0.000000
10.641052,0,0.289352,-0.082627,0.270449,0.000000
10.643052,0,0.289352,0.000229,0.269636,0.000000
10.645052,0,0.289352,0.007095,0.268811,0.000000
10.647052,0,0.288968,-0.054246,0.267977,0.000000
10.649053,0,0.289352,-0.077592,0.267131,0.000000
10.651060,0,0.288968,-0.054246,0.266272,0.000000
10.653053,0,0.288968,-0.003891,0.265408,0.000000
10.655059,0,0.288968,0.035477,0.264528,0.000000
10.657053,0,0.288585,-0.035020,0.263644,0.000000
10.659053,0,0.288585,-0.035478,0.262746,0.000000
10.661053,0,0.288585,-0.057908,0.261837,0.000000
10.663053,0,0.288201,-0.116960,0.260919,0.000000
10.665052,0,0.288201,-0.011215,0.259990,0.000000
10.667052,0,0.288201,-0.065690,0.259050,0.000000
10.669052,0,0.288201,-0.117418,0.258101,0.000000
10.671058,0,0.287818,-0.079881,0.257139,0.000000
10.673059,0,0.287818,-0.116045,0.256168,0.000000
10.675059,0,0.287818,-0.113756,0.255188,0.000000
10.677052,0,0.287434,-0.062028,0.254201,0.000000
10.679056,0,0.287434,-0.035020,0.253199,0.000000
10.681057,0,0.287051,-0.044633,0.252188,0.000000
10.683052,0,0.287051,-0.107805,0.251170,0.000000
10.685053,0,0.287051,-0.078965,0.250140,0.000000
10.687052,0,0.286667,-0.060197,0.249100,0.000000
10.689053,0,0.286667,-0.083085,0.248050,0.000000
10.691052,0,0.286284,-0.076219,0.246990,0.000000
10.693052,0,0.286284,-0.102770,0.245921,0.000000
10.695058,0,0.286284,-0.054246,0.244838,0.000000
10.697051,0,0.285900,-0.114214,0.243753,0.000000
10.699059,0,0.285900,-0.032731,0.242650,0.000000
10.701057,0,0.285517,-0.061112,0.241543,0.000000
10.703052,0,0.285133,-0.087663,0.240428,0.000000
10.705051,0,0.285133,-0.087663,0.239301,0.000000
10.707052,0,0.284750,-0.173266,0.238164,0.000000
10.709060,0,0.284750,-0.045091,0.237013,0.000000
10.711059,0,0.284366,-0.145342,0.235858,0.000000
10.713059,0,0.283983,-0.049210,0.234693,0.000000
10.715059,0,0.283983,-0.182422,0.233519,0.000000
10.717060,0,0.283599,-0.122911,0.232335,0.000000
10.719059,0,0.283216,-0.197985,0.231143,0.000000
10.721059,0,0.282832,-0.203936,0.229941,0.000000
10.723060,0,0.282832,-0.168231,0.228730,0.000000
10.725054,0,0.282449,-0.213093,0.227514,0.000000
10.727059,0,0.282065,-0.202563,0.226281,0.000000
10.729059,0,0.281298,-0.184253,0.225043,0.000000
10.731060,0,0.281298,-0.187457,0.223796,0.000000
10.733059,0,0.280915,-0.189746,0.222541,0.000000
10.735059,0,0.280531,-0.231861,0.221277,0.000000
10.737059,0,0.279764,-0.189288,0.220004,0.000000
10.739058,0,0.279381,-0.211262,0.218722,0.000000
10.741058,0,0.278997,-0.217212,0.217431,0.000000
10.743058,0,0.278614,-0.312428,0.216132,0.000000
10.745059,0,0.278230,-0.278554,0.214824,0.000000
10.747059,0,0.277463,-0.315175,0.213508,0.000000
10.749059,0,0.277080,-0.253376,0.212183,0.000000
10.751060,0,0.276313,-0.325246,0.210850,0.000000
10.753053,0,0.275929,-0.294118,0.209513,0.000000
10.755053,0,0.275162,-0.351339,0.208163,0.000000
10.757053,0,0.274779,-0.275349,0.206805,0.000000
10.759052,0,0.274012,-0.229572,0.205439,0.000000
10.761052,0,0.273245,-0.308766,0.204065,0.000000
10.763052,0,0.272861,-0.347677,0.202683,0.000000
10.765052,0,0.272094,-0.333944,0.201292,0.000000
10.767052,0,0.271327,-0.432364,0.199894,0.000000
10.769053,0,0.270560,-0.378347,0.198487,0.000000
10.771135,0,0.269793,-0.381552,0.197014,0.000000
10.773052,0,0.269026,-0.391165,0.195651,0.000000
10.775061,0,0.267876,-0.457542,0.194216,0.000000
10.777061,0,0.267109,-0.454795,0.192778,0.000000
10.779061,0,0.265958,-0.500115,0.191333,0.000000
10.781053,0,0.265191,-0.477226,0.189887,0.000000
10.783052,0,0.264041,-0.490959,0.188427,0.000000
10.785052,0,0.263274,-0.544060,0.186959,0.000000
10.787060,0,0.262123,-0.581140,0.185479,0.000000
10.789053,0,0.260973,-0.526207,0.184001,0.000000
10.791059,0,0.259822,-0.575647,0.182507,0.000000
10.793052,0,0.258672,-0.615473,0.181016,0.000000
10.795059,0,0.257522,-0.572442,0.179506,0.000000
10.797053,0,0.255988,-0.636988,0.178000,0.000000
10.799053,0,0.254837,-0.617304,0.176481,0.000000
10.801053,0,0.253687,-0.614557,0.174956,0.000000
10.803060,0,0.252536,-0.599908,0.173419,0.000000
10.805060,0,0.251002,-0.668116,0.171880,0.000000
10.807053,0,0.249852,-0.604486,0.170340,0.000000
10.809053,0,0.248318,-0.673151,0.168787,0.000000
10.811053,0,0.247167,-0.613183,0.167228,0.000000
10.813055,0,0.245633,-0.680019,0.165661,0.000000
10.815060,0,0.244098,-0.729915,0.164085,0.000000
10.817057,0,0.242564,-0.691005,0.162508,0.000000
10.819057,0,0.241413,-0.746853,0.160923,0.000000
10.821057,0,0.239879,-0.773861,0.159331,0.000000
10.823058,0,0.238345,-0.695583,0.157732,0.000000
10.825058,0,0.236811,-0.717098,0.156128,0.000000
10.827059,0,0.235277,-0.794004,0.154517,0.000000
10.829056,0,0.233743,-0.730373,0.152902,0.000000
10.831060,0,0.232209,-0.749142,0.151276,0.000000
10.833054,0,0.230675,-0.834287,0.149653,0.000000
10.835052,0,0.228758,-0.804532,0.148019,0.000000
10.837052,0,0.227224,-0.825589,0.146379,0.000000
10.839052,0,0.225690,-0.864958,0.144733,0.000000
10.841052,0,0.224156,-0.775692,0.143081,0.000000
10.843054,0,0.222238,-0.885099,0.141422,0.000000
10.845053,0,0.220704,-0.885099,0.139760,0.000000
10.847053,0,0.218787,-0.870451,0.138091,0.000000
10.849053,0,0.217253,-0.849393,0.136416,0.000000
10.851059,0,0.215336,-0.834745,0.134732,0.000000
10.853054,0,0.213802,-0.848935,0.133051,0.000000
10.855056,0,0.211884,-0.875944,0.131359,0.000000
10.857057,0,0.210350,-0.886015,0.129663,0.000000
10.859060,0,0.208433,-0.858549,0.127959,0.000000
10.861056,0,0.206515,-0.916228,0.126257,0.000000
10.863061,0,0.204981,-0.872282,0.124542,0.000000
10.865062,0,0.203064,-0.918517,0.122826,0.000000
10.867056,0,0.201146,-0.869536,0.121111,0.000000
10.869057,0,0.199229,-0.945525,0.119385,0.000000
10.871060,0,0.197311,-0.924010,0.117651,0.000000
10.873056,0,0.195394,-0.958800,0.115920,0.000000
10.875060,0,0.193476,-0.943236,0.114177,0.000000
10.877058,0,0.191559,-1.014191,0.112435,0.000000
10.879061,0,0.189641,-0.969788,0.110685,0.000000
10.881060,0,0.188107,-0.956511,0.108933,0.000000
10.883060,0,0.185806,-0.953765,0.107175,0.000000
10.885058,0,0.183889,-1.008240,0.105416,0.000000
10.887059,0,0.181971,-0.937743,0.103650,0.000000
10.889059,0,0.180054,-0.977112,0.101880,0.000000
10.891060,0,0.178137,-0.979401,0.100106,0.000000
10.893060,0,0.176219,-0.957885,0.098328,0.000000
10.895060,0,0.174302,-0.972076,0.096547,0.000000
10.897058,0,0.172384,-0.959258,0.094762,0.000000
10.899058,0,0.170083,-1.009155,0.092974,0.000000
10.901061,0,0.168549,-0.902037,0.091178,0.000000
10.903059,0,0.166248,-1.004578,0.089384,0.000000
10.905062,0,0.164331,-0.967956,0.087581,0.000000
10.907062,0,0.162413,-0.943236,0.085778,0.000000
10.909060,0,0.160112,-1.078278,0.083972,0.000000
10.911060,0,0.158195,-1.017853,0.082162,0.000000
10.913060,0,0.156277,-0.953307,0.080349,0.000000
10.915061,0,0.154360,-1.013733,0.078531,0.000000
10.917060,0,0.152059,-1.009155,0.076712,0.000000
10.919061,0,0.150141,-0.994965,0.074889,0.000000
10.921061,0,0.148224,-1.017853,0.073063,0.000000
10.923061,0,0.146305,-0.969330,0.071234,0.000000
10.925061,0,0.144004,-0.972076,0.069402,0.000000
10.927061,0,0.142086,-1.034333,0.067568,0.000000
10.929062,0,0.140169,-0.974365,0.065730,0.000000
10.931067,0,0.137868,-1.045319,0.063886,0.000000
10.933061,0,0.135951,-1.012360,0.062050,0.000000
10.935063,0,0.134033,-1.005951,0.060202,0.000000
10.937060,0,0.131732,-0.998169,0.058358,0.000000
10.939060,0,0.129815,-1.030671,0.056509,0.000000
10.941060,0,0.127897,-1.056306,0.054657,0.000000
10.943061,0,0.125980,-1.008698,0.052803,0.000000
10.945060,0,0.123679,-0.960174,0.050948,0.000000
10.947062,0,0.121761,-0.988098,0.049088,0.000000
10.949061,0,0.119460,-1.068208,0.047229,0.000000
10.951061,0,0.117543,-1.020599,0.045367,0.000000
10.953061,0,0.115625,-1.032960,0.043503,0.000000
10.955061,0,0.113324,-1.020142,0.041638,0.000000
10.957060,0,0.111407,-1.064088,0.039772,0.000000
10.959060,0,0.109489,-0.976196,0.037904,0.000000
10.961060,0,0.107188,-1.025177,0.036034,0.000000
10.963060,0,0.105271,-1.090181,0.034161,0.000000
10.965059,0,0.102203,-0.997253,0.032290,0.000000
10.967060,0,0.101052,-1.026093,0.030415,0.000000
10.969060,0,0.099135,-1.076447,0.028539,0.000000
10.971060,0,0.097218,-1.019684,0.026663,0.000000
10.973062,0,0.095300,-1.025636,0.024783,0.000000
10.975060,0,0.092999,-1.031129,0.022907,0.000000
10.977061,0,0.091082,-1.070039,0.021025,0.000000
10.979061,0,0.089164,-0.967956,0.019145,0.000000
10.981071,0,0.086863,-0.992676,0.017255,0.000000
10.983060,0,0.084946,-0.978027,0.015383,0.000000
10.985061,0,0.083028,-0.994049,0.013500,0.000000
10.987062,0,0.081111,-0.947814,0.011616,0.000000
10.989060,0,0.078810,-1.022430,0.009733,0.000000
10.991061,0,0.076892,-1.011902,0.007848,0.000000
10.993061,0,0.074975,-0.988556,0.005964,0.000000
10.995061,0,0.073057,-1.000916,0.004080,0.000000
10.997061,0,0.071140,-1.011902,0.002195,0.000000
10.999061,0,0.069222,-1.006866,0.000310,0.000000
11.001061,0,0.067305,-1.019226,-0.001576,0.000000
11.003060,0,0.065004,-0.991302,-0.003460,0.000000
11.005116,0,0.063086,-0.956511,-0.005397,0.000000
11.007062,0,0.061169,-1.032502,-0.007230,0.000000
11.009058,0,0.059252,-0.956969,-0.009111,0.000000
11.011058,0,0.057334,-0.987640,-0.010995,0.000000
11.013058,0,0.055417,-0.983063,-0.012878,0.000000
11.015058,0,0.053499,-1.005493,-0.014761,0.000000
11.017056,0,0.051198,-1.016479,-0.016642,0.000000
11.019054,0,0.049281,-0.973907,-0.018523,0.000000
11.021055,0,0.047362,-0.979858,-0.020405,0.000000
11.023057,0,0.045444,-0.979401,-0.022287,0.000000
11.025055,0,0.043527,-0.933166,-0.024165,0.000000
11.027057,0,0.041609,-0.998627,-0.026045,0.000000
11.029058,0,0.039692,-0.971619,-0.027923,0.000000
11.031057,0,0.037774,-0.880522,-0.029800,0.000000
11.033055,0,0.035857,-0.990387,-0.031673,0.000000
11.035057,0,0.033939,-0.905699,-0.033549,0.000000
11.037056,0,0.032022,-0.957427,-0.035421,0.000000
11.039058,0,0.030104,-0.936370,-0.037294,0.000000
11.041056,0,0.028187,-0.990845,-0.039162,0.000000
11.043057,0,0.026269,-0.961089,-0.041032,0.000000
11.045058,0,0.024352,-0.994049,-0.042900,0.000000
11.047057,0,0.022434,-0.966582,-0.044764,0.000000
11.049056,0,0.020517,-1.009155,-0.046627,0.000000
11.051056,0,0.018600,-0.961089,-0.048488,0.000000
11.053057,0,0.016682,-0.944610,-0.050349,0.000000
11.055057,0,0.014765,-0.896544,-0.052206,0.000000
11.057057,0,0.012847,-0.954680,-0.054063,0.000000
11.059057,0,0.010930,-0.962462,-0.055917,0.000000
11.061059,0,0.009396,-0.976654,-0.057770,0.000000
11.063057,0,0.007478,-0.943694,-0.059617,0.000000
11.065059,0,0.005561,-0.951934,-0.061466,0.000000
11.067058,0,0.003643,-0.896086,-0.063309,0.000000
11.069058,0,0.001726,-0.928588,-0.065152,0.000000
11.071057,0,-0.000192,-0.915771,-0.066990,0.000000
11.073058,0,-0.002109,-0.949645,-0.068828,0.000000
11.075057,0,-0.003643,-0.893797,-0.070661,0.000000
11.077058,0,-0.005561,-0.897917,-0.072493,0.000000
11.079058,0,-0.007478,-0.955138,-0.074322,0.000000
11.081054,0,-0.009396,-0.913482,-0.076144,0.000000
11.083057,0,-0.011313,-0.920806,-0.077970,0.000000
11.085055,0,-0.013231,-0.957885,-0.079787,0.000000
11.087057,0,-0.015148,-0.934539,-0.081606,0.000000
11.089056,0,-0.016682,-0.911651,-0.083418,0.000000
11.091058,0,-0.018600,-0.893339,-0.085229,0.000000
11.093059,0,-0.020517,-0.951476,-0.087037,0.000000
11.095057,0,-0.022434,-0.953307,-0.088838,0.000000
